Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber

#MW2:CR Colt Anaconda ".44 Magnum"
wpn_h2_f2000_sub_plr,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_sub.wav,,,wpn_h2_shot_plr,,wpn_h2_f2000_sub_lyr_plr
wpn_h2_f2000_sub_npc,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_sub.wav,,,wpn_h2_shot_npc,,wpn_h2_f2000_sub_lyr_npc
wpn_h2_f2000_sub_lyr_plr,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_sub_lyr.wav,,,wpn_h2_shot_plr,,wpn_h2_f2000_tail_plr
wpn_h2_f2000_sub_lyr_npc,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_sub_lyr.wav,,,wpn_h2_shot_npc,,wpn_h2_f2000_tail_npc
wpn_h2_f2000_tail_plr,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_f2000_tail_npc,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_f2000_tail_plr,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_f2000_tail_npc,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_f2000_pap_flux_plr,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_f2000_shot_low_plr
wpn_h2_f2000_pap_flux_npc,,,skye_ports\h2_f2000\fire\wpn_h2_f2000_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_f2000_shot_low_npc
wpn_h2_f2000_charge,,,skye_ports\h2_f2000\foley\wpn_h2_f2000_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_f2000_inspect_part1,,,skye_ports\h2_common\shared\wpn_h2_f2000_inspect_part1.wav,,,wpn_h2_reload_plr,,wpn_h2_f2000_inspect_part1_lyr
wpn_h2_f2000_inspect_part1_lyr,,,skye_ports\h2_common\shared\wpn_h2_ak47_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_f2000_inspect_part2,,,skye_ports\h2_common\shared\wpn_h2_f2000_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_f2000_inspect_part3,,,skye_ports\h2_common\shared\wpn_h2_f2000_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_f2000_mag_in,,,skye_ports\h2_f2000\foley\wpn_h2_f2000_mag_in.wav,,,wpn_h2_reload_plr,,
wpn_h2_f2000_mag_out,,,skye_ports\h2_f2000\foley\wpn_h2_f2000_mag_out.wav,,,wpn_h2_reload_plr,,
wpn_h2_f2000_start,,,skye_ports\h2_f2000\foley\wpn_h2_f2000_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR FN Herstal FAL
wpn_h2_fal_shot_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_shot_low_plr
wpn_h2_fal_shot_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_shot_low_npc
wpn_h2_fal_pap_shot_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_pap_flux_plr
wpn_h2_fal_pap_shot_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_pap_flux_npc
wpn_h2_fal_shot_low_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low1.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_mech_plr
wpn_h2_fal_shot_low_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low2.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_mech_plr
wpn_h2_fal_shot_low_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low3.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_mech_plr
wpn_h2_fal_shot_low_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low4.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_mech_plr
wpn_h2_fal_shot_low_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low1.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_mech_npc
wpn_h2_fal_shot_low_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low2.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_mech_npc
wpn_h2_fal_shot_low_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low3.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_mech_npc
wpn_h2_fal_shot_low_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_shot_low4.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_mech_npc
wpn_h2_fal_mech_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_sub_plr
wpn_h2_fal_mech_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_sub_plr
wpn_h2_fal_mech_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_sub_plr
wpn_h2_fal_mech_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_sub_plr
wpn_h2_fal_mech_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_sub_npc
wpn_h2_fal_mech_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_sub_npc
wpn_h2_fal_mech_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_sub_npc
wpn_h2_fal_mech_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_sub_npc
wpn_h2_fal_sub_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_sub.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_sub_lyr_plr
wpn_h2_fal_sub_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_sub.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_sub_lyr_npc
wpn_h2_fal_sub_lyr_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_sub_lyr.wav,,,wpn_h2_shot_plr,,wpn_h2_fal_tail_plr
wpn_h2_fal_sub_lyr_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_sub_lyr.wav,,,wpn_h2_shot_npc,,wpn_h2_fal_tail_npc
wpn_h2_fal_tail_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_fal_tail_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_fal_tail_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_fal_tail_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_fal_pap_flux_plr,,,skye_ports\h2_fal\fire\wpn_h2_fal_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_fal_shot_low_plr
wpn_h2_fal_pap_flux_npc,,,skye_ports\h2_fal\fire\wpn_h2_fal_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_fal_shot_low_npc
wpn_h2_fal_charge,,,skye_ports\h2_fal\foley\wpn_h2_fal_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_fal_inspect_part1,,,skye_ports\h2_fal\foley\wpn_h2_fal_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_fal_inspect_part2,,,skye_ports\h2_fal\foley\wpn_h2_fal_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_fal_inspect_part3,,,skye_ports\h2_fal\foley\wpn_h2_fal_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_fal_mag_in,,,skye_ports\h2_fal\foley\wpn_h2_fal_mag_in.wav,,,wpn_h2_reload_plr,,
wpn_h2_fal_mag_out,,,skye_ports\h2_fal\foley\wpn_h2_fal_mag_out.wav,,,wpn_h2_reload_plr,,
wpn_h2_fal_start,,,skye_ports\h2_fal\foley\wpn_h2_fal_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR GIAT Industries FAMAS F1
wpn_h2_famas_shot_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_shot_low_plr
wpn_h2_famas_shot_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_shot_low_npc
wpn_h2_famas_pap_shot_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_pap_flux_plr
wpn_h2_famas_pap_shot_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_pap_flux_npc
wpn_h2_famas_shot_low_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low1.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_mech_plr
wpn_h2_famas_shot_low_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low2.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_mech_plr
wpn_h2_famas_shot_low_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low3.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_mech_plr
wpn_h2_famas_shot_low_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low4.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_mech_plr
wpn_h2_famas_shot_low_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low1.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_mech_npc
wpn_h2_famas_shot_low_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low2.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_mech_npc
wpn_h2_famas_shot_low_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low3.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_mech_npc
wpn_h2_famas_shot_low_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_shot_low4.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_mech_npc
wpn_h2_famas_mech_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_sub_plr
wpn_h2_famas_mech_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_sub_plr
wpn_h2_famas_mech_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_sub_plr
wpn_h2_famas_mech_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_sub_plr
wpn_h2_famas_mech_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_sub_npc
wpn_h2_famas_mech_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_sub_npc
wpn_h2_famas_mech_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_sub_npc
wpn_h2_famas_mech_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_sub_npc
wpn_h2_famas_sub_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_sub.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_sub_lyr_plr
wpn_h2_famas_sub_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_sub.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_sub_lyr_npc
wpn_h2_famas_sub_lyr_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_sub_lyr.wav,,,wpn_h2_shot_plr,,wpn_h2_famas_tail_plr
wpn_h2_famas_sub_lyr_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_sub_lyr.wav,,,wpn_h2_shot_npc,,wpn_h2_famas_tail_npc
wpn_h2_famas_tail_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_famas_tail_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_famas_tail_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_famas_tail_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_famas_pap_flux_plr,,,skye_ports\h2_famas\fire\wpn_h2_famas_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_famas_shot_low_plr
wpn_h2_famas_pap_flux_npc,,,skye_ports\h2_famas\fire\wpn_h2_famas_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_famas_shot_low_npc
wpn_h2_famas_charge,,,skye_ports\h2_famas\foley\wpn_h2_famas_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_famas_inspect_part1,,,skye_ports\h2_famas\foley\wpn_h2_famas_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_famas_inspect_part2,,,skye_ports\h2_famas\foley\wpn_h2_famas_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_famas_inspect_part3,,,skye_ports\h2_famas\foley\wpn_h2_famas_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_famas_mag_in,,,skye_ports\h2_famas\foley\wpn_h2_famas_mag_in.wav,,,wpn_h2_reload_plr,,
wpn_h2_famas_mag_out,,,skye_ports\h2_famas\foley\wpn_h2_famas_mag_out.wav,,,wpn_h2_reload_plr,,
wpn_h2_famas_start,,,skye_ports\h2_famas\foley\wpn_h2_famas_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR Glock 18C "G18"
wpn_h2_g18_shot_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_shot_low_plr
wpn_h2_g18_shot_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_shot_low_npc
wpn_h2_g18_pap_shot_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_pap_flux_plr
wpn_h2_g18_pap_shot_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_pap_flux_npc
wpn_h2_g18_shot_low_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low1.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_mech_plr
wpn_h2_g18_shot_low_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low2.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_mech_plr
wpn_h2_g18_shot_low_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low3.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_mech_plr
wpn_h2_g18_shot_low_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low4.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_mech_plr
wpn_h2_g18_shot_low_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low1.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_mech_npc
wpn_h2_g18_shot_low_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low2.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_mech_npc
wpn_h2_g18_shot_low_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low3.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_mech_npc
wpn_h2_g18_shot_low_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_shot_low4.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_mech_npc
wpn_h2_g18_mech_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_sub_plr
wpn_h2_g18_mech_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_sub_plr
wpn_h2_g18_mech_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_sub_plr
wpn_h2_g18_mech_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_sub_plr
wpn_h2_g18_mech_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_sub_npc
wpn_h2_g18_mech_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_sub_npc
wpn_h2_g18_mech_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_sub_npc
wpn_h2_g18_mech_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_sub_npc
wpn_h2_g18_sub_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_sub.wav,,,wpn_h2_shot_plr,,wpn_h2_g18_tail_plr
wpn_h2_g18_sub_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_sub.wav,,,wpn_h2_shot_npc,,wpn_h2_g18_tail_npc
wpn_h2_g18_tail_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_g18_tail_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_g18_tail_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_g18_tail_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_g18_pap_flux_plr,,,skye_ports\h2_g18\fire\wpn_h2_g18_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_g18_shot_low_plr
wpn_h2_g18_pap_flux_npc,,,skye_ports\h2_g18\fire\wpn_h2_g18_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_g18_shot_low_npc
wpn_h2_g18_charge,,,skye_ports\h2_g18\foley\wpn_h2_g18_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_first_raise,,,skye_ports\h2_g18\foley\wpn_h2_g18_first_raise.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_inspect_part1,,,skye_ports\h2_g18\foley\wpn_h2_g18_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_inspect_part2,,,skye_ports\h2_g18\foley\wpn_h2_g18_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_inspect_part3,,,skye_ports\h2_g18\foley\wpn_h2_g18_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_ldw_inspect_part1,,,skye_ports\h2_g18\foley\wpn_h2_g18_ldw_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_ldw_inspect_part2,,,skye_ports\h2_g18\foley\wpn_h2_g18_ldw_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_ldw_inspect_part3,,,skye_ports\h2_g18\foley\wpn_h2_g18_ldw_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_mag_in,,,skye_ports\h2_g18\foley\wpn_h2_g18_mag_in.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_mag_out,,,skye_ports\h2_g18\foley\wpn_h2_g18_mag_out.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_rdw_inspect_part1,,,skye_ports\h2_g18\foley\wpn_h2_g18_rdw_inspect_part1.wav,,,wpn_h2_reload_plr,,wpn_h2_g18_ldw_inspect_part1
wpn_h2_g18_rdw_inspect_part2,,,skye_ports\h2_g18\foley\wpn_h2_g18_rdw_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_rdw_inspect_part3,,,skye_ports\h2_g18\foley\wpn_h2_g18_rdw_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_g18_start,,,skye_ports\h2_g18\foley\wpn_h2_g18_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR Cheyenne Tactical (CheyTac) M200 Intervention
wpn_h2_intervention_shot_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_shot_low_plr
wpn_h2_intervention_shot_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_shot_low_npc
wpn_h2_intervention_pap_shot_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_pap_flux_plr
wpn_h2_intervention_pap_shot_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_pap_flux_npc
wpn_h2_intervention_shot_low_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low1.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_mech_plr
wpn_h2_intervention_shot_low_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low2.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_mech_plr
wpn_h2_intervention_shot_low_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low3.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_mech_plr
wpn_h2_intervention_shot_low_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low4.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_mech_plr
wpn_h2_intervention_shot_low_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low1.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_mech_npc
wpn_h2_intervention_shot_low_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low2.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_mech_npc
wpn_h2_intervention_shot_low_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low3.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_mech_npc
wpn_h2_intervention_shot_low_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_shot_low4.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_mech_npc
wpn_h2_intervention_mech_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_sub_plr
wpn_h2_intervention_mech_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_sub_plr
wpn_h2_intervention_mech_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_sub_plr
wpn_h2_intervention_mech_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_sub_plr
wpn_h2_intervention_mech_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_sub_npc
wpn_h2_intervention_mech_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_sub_npc
wpn_h2_intervention_mech_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_sub_npc
wpn_h2_intervention_mech_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_sub_npc
wpn_h2_intervention_sub_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_sub.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_sub_lyr_plr
wpn_h2_intervention_sub_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_sub.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_sub_lyr_npc
wpn_h2_intervention_sub_lyr_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_sub_lyr.wav,,,wpn_h2_shot_plr,,wpn_h2_intervention_tail_plr
wpn_h2_intervention_sub_lyr_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_sub_lyr.wav,,,wpn_h2_shot_npc,,wpn_h2_intervention_tail_npc
wpn_h2_intervention_tail_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_intervention_tail_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_intervention_tail_plr,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_intervention_tail_npc,,,skye_ports\h2_intervention\fire\wpn_h2_intervention_tail_int.wav,,,wpn_h2_reverb_int_npc,,
